index,우편번호,주소,실시간빠른길,편한길,최적경로,무료우선,second_highest
27875,51227,경상남도 창원시 마산회원구 상곡로 69,209.76,209.76,209.76,231.07,209.76
27876,51228,경상남도 창원시 마산회원구 상곡로 16,209.34,209.34,209.34,230.6,209.34
27877,51229,경상남도 창원시 마산회원구 중리상곡로 77,208.6,208.6,208.6,221.1,208.6
27878,51230,경상남도 창원시 마산회원구 중리2길 5,208.6,208.6,208.6,221.09,208.6
27879,51231,경상남도 창원시 마산회원구 중리상곡로 124,208.12,208.12,208.12,220.62,208.12
27880,51232,경상남도 창원시 마산회원구 중리공단로5길 29,208.76,208.76,208.76,221.26,208.76
27881,51233,경상남도 창원시 마산회원구 중리공단로3길 18,209.26,209.26,209.26,230.98,209.26
27882,51234,경상남도 창원시 마산회원구 광려천남로 139,209.75,209.75,209.75,230.51,209.75
27883,51235,경상남도 창원시 마산회원구 광려천남로 213,210.49,210.49,210.49,231.25,210.49
27884,51236,경상남도 창원시 마산회원구 경남대로 937,210.53,210.53,210.53,231.34,210.53
27885,51237,경상남도 창원시 마산회원구 삼계3길 5,211.04,211.04,211.04,231.85,211.04
27886,51238,경상남도 창원시 마산회원구 삼계2길 31,211.16,211.16,211.16,244.1,211.16
27887,51239,경상남도 창원시 마산회원구 삼계1길 47,211.23,211.23,211.23,244.17,211.23
27888,51240,경상남도 창원시 마산회원구 광려로 9,214.21,214.21,214.21,243.7,214.21
27889,51241,경상남도 창원시 마산회원구 경남대로 806,215.49,215.49,215.49,243.04,215.49
27890,51242,경상남도 창원시 마산회원구 신평로 22,210.95,210.95,210.95,231.66,210.95
27891,51243,경상남도 창원시 마산회원구 윗구슬길 2,210.29,210.29,210.29,223.19,210.29
27892,51244,경상남도 창원시 마산회원구 호원로 163,209.23,209.23,209.23,228.98,209.23
27893,51245,경상남도 창원시 마산회원구 호원로 182,209.2,209.2,209.2,222.1,209.2
27894,51246,경상남도 창원시 마산회원구 호계샛담길 24,210.59,210.59,210.59,226.83,210.59
27895,51247,경상남도 창원시 마산회원구 송평로 361,211.88,211.88,211.88,227.7,211.88
27896,51248,경상남도 창원시 마산회원구 안성로 162,213.48,213.48,213.48,229.3,213.48
27897,51249,경상남도 창원시 마산회원구 감천로 23,214.07,214.07,214.07,241.62,214.07
27898,51250,경상남도 창원시 마산회원구 감천로 72,214.11,214.11,214.11,240.78,214.11
27899,51251,경상남도 창원시 마산합포구 완월서1길 19,217.72,217.72,217.72,240.56,217.72
27900,51252,경상남도 창원시 마산합포구 자산서10길 69,217.51,217.51,217.51,240.61,217.51
27901,51253,경상남도 창원시 마산합포구 자산삼거리로 81,216.87,216.87,216.87,240.65,216.87
27902,51254,경상남도 창원시 마산합포구 무학로 442,216.65,216.65,216.65,240.5,216.65
27903,51255,경상남도 창원시 마산합포구 3·15대로 279,217.74,217.48,217.48,241.25,217.74
27904,51256,경상남도 창원시 마산합포구 자산삼거리로 28,217.41,217.41,217.41,241.18,217.41
27905,51257,경상남도 창원시 마산합포구 자산남로 8,217.79,217.79,217.79,240.18,217.79
27906,51258,경상남도 창원시 마산합포구 자산남14길 27,217.73,217.73,217.73,240.18,217.73
27907,51259,경상남도 창원시 마산합포구 완월북4길 29,218.09,218.09,218.09,241.86,218.09
27908,51260,경상남도 창원시 마산합포구 무학로 378,217.54,217.54,217.54,239.93,217.54
27909,51261,경상남도 창원시 마산합포구 완월북10길 41,217.67,217.67,217.67,240.02,217.67
27910,51262,경상남도 창원시 마산합포구 완월북12길 7,218.2,218.2,218.2,239.33,218.2
27911,51263,경상남도 창원시 마산합포구 자산솔밭로 25,217.69,217.69,217.69,240.04,217.69
27912,51264,경상남도 창원시 마산합포구 고운로 196,217.97,217.97,217.97,239.87,217.97
27913,51265,경상남도 창원시 마산합포구 장장군로 11,218.2,218.2,218.2,239.76,218.2
27914,51266,경상남도 창원시 마산합포구 중앙서1길 6,218.56,218.56,218.56,239.1,218.56
27915,51267,경상남도 창원시 마산합포구 고운로 141,218.4,218.4,218.4,239.13,218.4
27916,51268,경상남도 창원시 마산합포구 완월남6길 30,218.38,218.38,218.38,239.51,218.38
27917,51269,경상남도 창원시 마산합포구 관해정길 14,216.31,216.31,216.31,240.96,216.31
27918,51270,경상남도 창원시 마산합포구 교방북2길 9,216.08,216.08,216.08,241.5,216.08
27919,51271,경상남도 창원시 마산합포구 노산서18길 80,215.59,215.59,215.59,241.74,215.59
27920,51272,경상남도 창원시 마산합포구 노산서18길 24,215.26,215.26,215.26,241.84,215.26
27921,51273,경상남도 창원시 마산합포구 노산남4길 7,216.26,216.26,216.0,242.01,216.26
27922,51274,경상남도 창원시 마산합포구 노산남11길 13,215.56,215.56,215.56,242.02,215.56
27923,51275,경상남도 창원시 마산합포구 노산서9길 20,215.51,215.51,215.51,241.67,215.51
27924,51276,경상남도 창원시 마산합포구 노산서18길 83,215.57,215.57,215.57,241.72,215.57
27925,51277,경상남도 창원시 마산합포구 무학로 492,216.32,216.32,216.32,240.97,216.32
27926,51278,경상남도 창원시 마산합포구 교방동18길 15,215.91,215.91,215.91,241.31,215.91
27927,51279,경상남도 창원시 마산합포구 교방동18길 14,215.72,215.72,215.72,241.64,215.72
27928,51280,경상남도 창원시 마산합포구 성호북1길 18,215.9,215.9,215.9,241.58,215.9
27929,51281,경상남도 창원시 마산합포구 천하장사로 2,216.95,216.95,216.95,240.8,216.95
27930,51282,경상남도 창원시 마산합포구 동서서3길 2,216.63,216.63,216.63,242.4,216.63
27931,51283,경상남도 창원시 마산합포구 3·15대로 381,216.43,216.43,216.43,242.09,216.43
27932,51284,경상남도 창원시 마산합포구 노산남7길 33,215.74,215.74,215.74,241.75,215.74
27933,51285,경상남도 창원시 마산합포구 3·15대로 327,216.97,216.97,216.97,241.02,216.97
27934,51286,경상남도 창원시 마산합포구 회원서10길 72,215.84,215.84,215.84,241.81,215.84
27935,51287,경상남도 창원시 마산회원구 북성로 193,214.15,214.15,214.15,243.15,214.15
27936,51288,경상남도 창원시 마산회원구 회원동12길 114,214.53,214.53,214.53,243.22,214.53
27937,51289,경상남도 창원시 마산회원구 3·15대로 527,214.98,214.98,214.98,243.75,214.98
27938,51290,경상남도 창원시 마산회원구 북성로 145,214.62,214.62,214.62,243.08,214.62
27939,51291,경상남도 창원시 마산회원구 회원북21길 54,214.89,214.89,214.89,242.47,214.89
27940,51292,경상남도 창원시 마산회원구 회원남25길 45,215.75,215.75,215.75,241.72,215.75
27941,51293,경상남도 창원시 마산회원구 회원남25길 50,215.72,215.72,215.72,241.73,215.72
27942,51294,경상남도 창원시 마산회원구 회원천북길 61,215.69,215.69,215.69,242.22,215.69
27943,51295,경상남도 창원시 마산회원구 북성로 127,214.78,214.78,214.78,242.73,214.78
27944,51296,경상남도 창원시 마산회원구 북성로 126,216.54,216.54,216.54,242.34,216.54
27945,51297,경상남도 창원시 마산회원구 회원동11길 23,215.16,215.16,215.16,243.11,215.16
27946,51298,경상남도 창원시 마산회원구 송평로 157,214.8,214.8,214.8,229.68,214.8
27947,51299,경상남도 창원시 마산회원구 회성북2길 38,214.06,214.06,214.06,231.76,214.06
27948,51300,경상남도 창원시 마산회원구 회성북2길 86,214.29,214.29,214.29,231.99,214.29
27949,51301,경상남도 창원시 마산회원구 금강로 35,218.8,218.8,218.8,234.43,218.8
27950,51302,경상남도 창원시 마산회원구 석전동17길 50,215.3,215.3,215.3,234.8,215.3
27951,51303,경상남도 창원시 마산회원구 석전동14길 47,214.41,214.41,214.41,244.75,214.41
27952,51304,경상남도 창원시 마산회원구 석전동4길 37,214.28,214.28,214.28,243.99,214.28
27953,51305,경상남도 창원시 마산회원구 삼호로 248,213.49,213.49,213.49,232.51,213.49
27954,51306,경상남도 창원시 마산회원구 북성로 354,213.31,213.31,213.31,231.46,213.31
27955,51307,경상남도 창원시 마산회원구 회성북1길 88,213.7,213.7,213.7,231.37,213.7
27956,51308,경상남도 창원시 마산회원구 송평로 39,213.53,213.53,213.53,230.85,213.53
27957,51309,경상남도 창원시 마산회원구 두곡길 48,211.94,224.68,211.94,224.84,224.68
27958,51310,경상남도 창원시 마산회원구 두척1길 53,211.52,211.52,211.52,224.42,211.52
27959,51311,경상남도 창원시 마산회원구 북성로 265,213.47,213.47,213.47,232.06,213.47
27960,51312,경상남도 창원시 마산회원구 석전서6길 43,214.01,214.01,214.01,243.32,214.01
27961,51313,경상남도 창원시 마산회원구 삼호로 227,213.62,213.62,213.62,232.21,213.62
27962,51314,경상남도 창원시 마산회원구 석전남8길 76,214.4,214.4,214.4,243.39,214.4
27963,51315,경상남도 창원시 마산회원구 3·15대로 708,215.28,215.28,215.28,244.75,215.28
27964,51316,경상남도 창원시 마산회원구 양덕옛2길 13,214.4,214.4,214.4,243.87,214.4
27965,51317,경상남도 창원시 마산회원구 양덕옛2길 130,215.09,215.09,215.09,244.56,215.09
27966,51318,경상남도 창원시 마산회원구 삼호천길 62,214.42,214.42,214.42,243.89,214.42
27967,51319,경상남도 창원시 마산회원구 삼호로 82,215.49,215.49,215.49,244.85,215.49
27968,51320,경상남도 창원시 마산회원구 합포로 297,215.91,215.91,215.91,245.28,215.91
27969,51321,경상남도 창원시 마산회원구 양덕남9길 76,216.25,216.25,216.25,243.94,216.25
27970,51322,경상남도 창원시 마산회원구 3·15대로 612,214.21,214.21,214.21,243.66,214.21
27971,51323,경상남도 창원시 마산회원구 양덕서9길 11,215.21,215.21,215.21,244.57,215.21
27972,51324,경상남도 창원시 마산회원구 회원동북로 11,215.81,215.81,215.81,243.54,215.81
27973,51325,경상남도 창원시 마산회원구 회원동북로 12,215.79,215.79,215.79,243.52,215.79
27974,51326,경상남도 창원시 마산회원구 3·15대로 474,215.96,215.96,215.96,242.75,215.96
27975,51327,경상남도 창원시 마산합포구 산호서7길 45,215.91,215.91,215.91,243.64,215.91
27976,51328,경상남도 창원시 마산합포구 산호시장길 75,215.61,215.61,215.61,244.97,215.61
27977,51329,경상남도 창원시 마산합포구 용마로 106,216.2,216.2,216.2,243.43,216.2
27978,51330,경상남도 창원시 마산합포구 산호남로 61,216.21,216.21,216.21,243.26,216.21
27979,51331,경상남도 창원시 마산합포구 산호남11길 2,216.31,216.31,216.31,242.97,216.31
27980,51332,경상남도 창원시 마산합포구 산호남로 34,216.24,216.24,216.24,244.03,216.24
27981,51333,경상남도 창원시 마산합포구 바냇들2길 26,215.71,215.71,215.71,243.44,215.71
27982,51334,경상남도 창원시 마산합포구 합포북1길 12,216.57,216.57,216.57,243.05,216.57
27983,51335,경상남도 창원시 마산합포구 허당로 11,216.77,216.77,216.77,242.63,216.77
27984,51336,경상남도 창원시 마산합포구 산호동4길 13,216.17,216.17,216.17,243.33,216.17
27985,51337,경상남도 창원시 마산합포구 해안대로 511,216.54,216.54,216.54,242.38,216.54
27986,51338,경상남도 창원시 마산회원구 자유무역3길 43,217.12,217.12,217.12,242.49,217.12
27987,51339,경상남도 창원시 마산회원구 봉암공단14길 35,217.94,217.94,217.94,243.09,217.94
27988,51340,경상남도 창원시 마산회원구 봉암공단9길 46,217.72,217.72,217.72,243.26,217.72
27989,51341,경상남도 창원시 마산회원구 봉암공단4길 116,217.11,217.11,217.11,243.94,217.11
27990,51342,경상남도 창원시 마산회원구 봉암공단13길 23,217.79,217.79,217.79,244.01,217.79
27991,51343,경상남도 창원시 마산회원구 자유무역5길 27,217.91,217.91,217.91,244.53,217.91
27992,51344,경상남도 창원시 마산회원구 봉양로 270,218.29,218.29,218.29,245.56,218.29
27993,51345,경상남도 창원시 마산회원구 양덕동2길 86,216.06,216.06,216.06,243.96,216.06
27994,51346,경상남도 창원시 마산회원구 양덕동7길 62,216.39,216.39,216.39,243.66,216.39
27995,51347,경상남도 창원시 마산회원구 봉암북6길 13,216.74,216.74,216.74,244.01,216.74
27996,51348,경상남도 창원시 마산회원구 봉암북14길 18,217.47,217.47,217.47,244.74,217.47
27997,51349,경상남도 창원시 마산회원구 봉양로 239,219.19,219.19,219.14,246.46,219.19
27998,51350,경상남도 창원시 마산회원구 구암남11길 28,217.77,217.77,217.77,235.65,217.77
27999,51351,경상남도 창원시 마산회원구 팔용로 272,218.11,218.11,218.11,235.45,218.11
28000,51352,경상남도 창원시 마산회원구 팔용로 262,218.51,218.51,218.51,235.84,218.51
28001,51353,경상남도 창원시 마산회원구 학교단지로 53,218.4,218.4,218.4,235.52,218.4
28002,51354,경상남도 창원시 마산회원구 구암남1길 15,217.6,217.6,217.6,234.46,217.6
28003,51355,경상남도 창원시 마산회원구 합성동11길 28,217.76,217.76,217.76,234.63,217.76
28004,51356,경상남도 창원시 마산회원구 3·15대로 816,218.39,218.39,218.39,234.38,218.39
28005,51357,경상남도 창원시 마산회원구 합성남3길 21,215.71,215.71,215.71,245.23,215.71
28006,51358,경상남도 창원시 마산회원구 팔용로 80,218.52,218.52,218.52,245.7,218.52
28007,51359,경상남도 창원시 마산회원구 합성남19길 80,218.85,218.85,218.85,246.18,218.85
28008,51360,경상남도 창원시 마산회원구 양덕동19길 17,218.83,218.83,218.83,246.01,218.83
28009,51361,경상남도 창원시 마산회원구 양덕북3길 56,215.82,215.82,215.82,245.34,215.82
28010,51362,경상남도 창원시 마산회원구 양덕옛3길 27,215.64,215.64,215.64,245.16,215.64
28011,51363,경상남도 창원시 마산회원구 합성옛길 67,215.65,215.65,215.65,245.17,215.65
28012,51364,경상남도 창원시 마산회원구 팔용로 15,219.02,219.02,219.02,245.5,219.02
28013,51365,경상남도 창원시 마산회원구 양덕천길 62,219.01,219.01,219.01,244.31,219.01
28014,51366,경상남도 창원시 마산회원구 양덕남6길 13,215.46,215.46,215.46,244.88,215.46
28015,51367,경상남도 창원시 의창구 팔용로 501,219.9,219.9,219.9,237.67,219.9
28016,51368,경상남도 창원시 의창구 의창대로116번길 20,219.22,219.22,219.22,237.12,219.22
28017,51369,경상남도 창원시 의창구 팔용로 494,219.95,219.95,219.95,237.85,219.95
28018,51370,경상남도 창원시 의창구 평산로211번길 13,220.52,220.52,220.52,238.29,220.52
28019,51371,경상남도 창원시 의창구 평산로171번길 17,220.83,220.83,220.83,241.0,220.83
28020,51372,경상남도 창원시 의창구 반계로 104,219.81,219.81,219.81,239.98,219.81
28021,51373,경상남도 창원시 의창구 팔용로 442,219.3,219.3,219.3,239.47,219.3
28022,51374,경상남도 창원시 의창구 사화로 33,218.96,218.96,218.96,236.85,218.96
28023,51375,경상남도 창원시 의창구 사화로9번길 29,219.09,219.09,219.09,236.99,219.09
28024,51376,경상남도 창원시 의창구 사화로10번길 20,218.6,218.6,218.6,236.5,218.6
28025,51377,경상남도 창원시 의창구 사화로18번길 35,219.72,219.72,219.72,239.89,219.72
28026,51378,경상남도 창원시 의창구 사화로 60,219.19,219.19,219.19,237.09,219.19
28027,51379,경상남도 창원시 의창구 반계로80번길 8,219.44,219.44,219.44,239.61,219.44
28028,51380,경상남도 창원시 의창구 의창대로282번길 5,220.74,220.74,220.74,238.51,220.74
28029,51381,경상남도 창원시 의창구 원이대로56번길 2,221.41,221.41,221.41,239.18,221.41
28030,51382,경상남도 창원시 의창구 중동남로 92,221.03,221.03,221.03,241.2,221.03
28031,51383,경상남도 창원시 의창구 우곡로15번길 2,221.97,221.97,221.97,242.14,221.97
28032,51384,경상남도 창원시 의창구 우곡로 116,224.32,224.32,224.32,250.46,224.32
28033,51385,경상남도 창원시 의창구 우곡로 144,224.02,224.02,224.02,250.25,224.02
28034,51386,경상남도 창원시 의창구 우곡로 168,223.77,223.77,223.77,250.0,223.77
