index,우편번호,주소,실시간빠른길,편한길,최적경로,무료우선,second_highest
27721,51000,경상남도 김해시 장유로324번길 44,385.82,385.82,385.82,406.63,385.82
27722,51001,경상남도 김해시 장유로334번길 90,386.68,386.68,386.68,405.84,386.68
27723,51002,경상남도 김해시 대청로104번길 9,387.0,387.0,387.0,405.04,387.0
27724,51003,경상남도 김해시 번화1로19번길 5,386.5,386.5,386.5,404.78,386.5
27725,51004,경상남도 김해시 대청로176번길 7,386.67,386.67,386.67,404.72,386.67
27726,51005,경상남도 김해시 관동로27번길 101,388.78,388.78,388.78,406.44,388.78
27727,51006,경상남도 김해시 금관대로 834,387.78,387.78,387.78,403.39,387.78
27728,51007,경상남도 김해시 금관대로722번길 45,389.39,389.39,389.39,408.18,389.39
27729,51008,경상남도 김해시 장유로373번길 73,386.91,386.91,386.91,407.72,386.91
27730,51009,경상남도 김해시 강동로 179,391.8,391.8,391.8,407.74,391.8
27731,51010,경상남도 김해시 화목로 146,393.73,393.73,393.73,412.67,393.73
27732,51011,경상남도 김해시 칠산로 128,389.56,389.56,389.56,405.36,389.56
27733,51012,경상남도 김해시 대청로26번안길 25,390.3,390.3,390.3,404.92,390.3
27734,51013,경상남도 김해시 관동로 14,388.11,395.45,388.11,405.25,395.45
27735,51014,경상남도 김해시 관동로 52,389.37,389.37,389.37,405.5,389.37
27736,51015,경상남도 김해시 관동로 140,388.92,388.92,388.92,406.44,388.92
27737,51016,경상남도 김해시 율하2로 274,388.43,388.43,388.43,407.32,388.43
27738,51017,경상남도 김해시 율하2로 128,389.46,389.46,389.46,415.4,389.46
27739,51018,경상남도 김해시 율하2로115번길 29,388.39,388.39,388.39,415.55,388.39
27740,51019,경상남도 김해시 율하2로88번길 19,389.58,389.58,389.58,415.11,389.58
27741,51020,경상남도 김해시 율하6로 56,387.73,387.73,387.73,416.69,387.73
27742,51021,경상남도 김해시 율하로 194,388.13,388.13,388.13,413.86,388.13
27743,51022,경상남도 김해시 율하로 443,388.67,388.67,388.67,416.43,388.67
27744,51023,경상남도 김해시 율하로 474,388.71,388.71,388.71,416.46,388.71
27745,51024,경상남도 김해시 율하모산길 57,388.54,388.54,388.54,416.3,388.54
27746,51025,경상남도 김해시 천곡로 17,389.28,389.28,389.28,407.74,389.28
27747,51026,경상남도 김해시 대동로 692,394.27,401.4,401.4,424.27,401.4
27748,51100,경상남도 창원시 의창구 온천로643번길 2,351.2,380.04,351.2,380.01,380.01
27749,51101,경상남도 창원시 의창구 신촌본포로63번길 214,371.14,371.14,371.14,387.12,371.14
27750,51102,경상남도 창원시 의창구 마산길42번길 136,369.27,369.27,369.27,386.68,369.27
27751,51103,경상남도 창원시 의창구 천주로972번길 132,368.96,368.96,368.96,385.14,368.96
27752,51104,경상남도 창원시 의창구 단내로691번길 8,357.17,357.17,357.17,382.07,357.17
27753,51105,경상남도 창원시 의창구 무릉산길 135,357.55,357.55,357.55,382.45,357.55
27754,51106,경상남도 창원시 의창구 천주로 786,365.55,365.55,365.55,384.78,365.55
27755,51107,경상남도 창원시 의창구 동전로256번길 3,365.28,365.28,365.28,385.77,365.28
27756,51108,경상남도 창원시 의창구 백월로295번길 26,367.39,367.39,367.39,389.04,367.39
27757,51109,경상남도 창원시 의창구 고암길 65,366.12,366.12,366.12,395.3,366.12
27758,51110,경상남도 창원시 의창구 천주로 499,362.24,362.24,362.24,387.66,362.24
27759,51111,경상남도 창원시 의창구 천주로577번길 28,363.1,363.1,363.1,387.28,363.1
27760,51112,경상남도 창원시 의창구 중방길 3,362.9,362.9,362.9,392.07,362.9
27761,51113,경상남도 창원시 의창구 감계로135번길 73,363.93,363.93,363.93,393.1,363.93
27762,51114,경상남도 창원시 의창구 노연로69번길 27,354.57,354.57,354.57,375.56,354.57
27763,51115,경상남도 창원시 의창구 동읍로835번길 3,357.48,379.65,357.48,378.47,378.47
27764,51116,경상남도 창원시 의창구 동읍로 293,375.75,375.75,375.75,383.37,375.75
27765,51117,경상남도 창원시 의창구 동읍로499번길 77,371.01,371.01,371.01,383.29,371.01
27766,51118,경상남도 창원시 의창구 동읍로213번길 21,374.21,374.21,374.21,383.89,374.21
27767,51119,경상남도 창원시 의창구 대산북로 374,371.11,371.11,371.11,376.42,371.11
27768,51120,경상남도 창원시 의창구 진산대로528번길 38,369.51,369.51,369.51,378.26,369.51
27769,51121,경상남도 창원시 의창구 대산북로899번길 29,372.2,372.2,372.2,380.94,372.2
27770,51122,경상남도 창원시 의창구 유등로359번길 4,373.35,373.35,373.35,382.1,373.35
27771,51123,경상남도 창원시 의창구 진산대로472번길 16,369.84,369.84,369.84,378.59,369.84
27772,51124,경상남도 창원시 의창구 주남로503번길 70,371.64,371.64,371.64,380.39,371.64
27773,51125,경상남도 창원시 의창구 진산대로443번길 67,370.58,370.58,370.58,379.33,370.58
27774,51126,경상남도 창원시 의창구 주남로483번길 43,371.69,371.69,371.69,380.43,371.69
27775,51127,경상남도 창원시 의창구 용남길10번길 90,368.16,368.16,368.16,391.24,368.16
27776,51128,경상남도 창원시 의창구 동읍로 120,373.13,373.13,373.13,388.61,373.13
27777,51129,경상남도 창원시 의창구 무점길88번길 16,373.16,373.16,373.16,390.05,373.16
27778,51130,경상남도 창원시 의창구 무성길47번길 14,371.12,371.12,371.12,387.17,371.12
27779,51131,경상남도 창원시 의창구 의창대로 1082,370.33,370.33,370.33,386.65,370.33
27780,51132,경상남도 창원시 의창구 의창대로 741,370.74,373.57,370.74,389.41,373.57
27781,51133,경상남도 창원시 의창구 의창대로 620,371.31,371.31,371.31,390.28,371.31
27782,51134,경상남도 창원시 의창구 덕산길 91,371.5,374.33,371.5,390.17,374.33
27783,51135,경상남도 창원시 의창구 자여로118번길 23,372.72,372.72,372.72,390.72,372.72
27784,51136,경상남도 창원시 의창구 자여로 121,372.57,372.57,372.57,390.57,372.57
27785,51137,경상남도 창원시 의창구 자여로115번길 131,373.17,373.17,373.17,389.22,373.17
27786,51138,경상남도 창원시 의창구 사림로45번길 59,374.29,378.68,374.29,393.36,378.68
27787,51139,경상남도 창원시 의창구 상남로 290,375.22,375.22,375.22,394.61,375.22
27788,51140,경상남도 창원시 의창구 상남로 357,374.38,374.38,374.38,395.56,374.38
27789,51141,경상남도 창원시 의창구 사림로111번길 22,374.47,378.3,374.47,393.55,378.3
27790,51142,경상남도 창원시 의창구 사림로 77,374.51,378.21,374.51,393.59,378.21
27791,51143,경상남도 창원시 의창구 사림로 51,374.78,378.48,374.78,393.86,378.48
27792,51144,경상남도 창원시 의창구 봉곡로111번길 35,372.9,372.9,372.9,391.97,372.9
27793,51145,경상남도 창원시 의창구 봉곡로99번길 24,372.93,372.93,372.93,392.01,372.93
27794,51146,경상남도 창원시 의창구 봉곡로 80,372.78,372.78,372.78,391.86,372.78
27795,51147,경상남도 창원시 의창구 봉곡로123번길 7,372.38,372.38,372.38,391.45,372.38
27796,51148,경상남도 창원시 성산구 창원천로 336,372.67,372.67,372.67,391.74,372.67
27797,51149,경상남도 창원시 의창구 창이대로369번길 3,373.94,378.1,373.94,395.31,378.1
27798,51150,경상남도 창원시 의창구 사림로 100,373.63,378.02,373.63,395.0,378.02
27799,51151,경상남도 창원시 의창구 사림로130번길 8,374.1,377.8,374.1,395.46,377.8
27800,51152,경상남도 창원시 의창구 퇴촌로 27,375.64,374.14,374.14,395.51,375.64
27801,51153,경상남도 창원시 의창구 사림로149번길 42,375.52,375.52,374.3,395.67,375.52
27802,51154,경상남도 창원시 의창구 상남로 289,375.27,375.27,375.27,396.18,375.27
27803,51155,경상남도 창원시 의창구 태복산로289번길 31,372.07,372.07,372.07,394.3,372.07
27804,51156,경상남도 창원시 의창구 소봉로 43,372.93,372.93,372.93,394.3,372.93
27805,51157,경상남도 창원시 의창구 대봉로26번길 4,372.59,372.59,372.59,393.96,372.59
27806,51158,경상남도 창원시 의창구 대봉로 25,372.67,372.67,372.67,394.04,372.67
27807,51159,경상남도 창원시 의창구 도계두리길 41,368.51,368.51,368.51,401.43,368.51
27808,51160,경상남도 창원시 의창구 대봉로 137,373.9,373.9,373.9,409.21,373.9
27809,51161,경상남도 창원시 의창구 도계로95번길 15,369.03,369.03,369.03,401.94,369.03
27810,51162,경상남도 창원시 의창구 하남천동길32번길 6,368.87,368.87,368.87,401.79,368.87
27811,51163,경상남도 창원시 의창구 하남천서길21번길 3,368.85,368.85,368.85,401.76,368.85
27812,51164,경상남도 창원시 의창구 도계로 27,368.35,368.35,368.35,401.26,368.35
27813,51165,경상남도 창원시 의창구 원이대로55번길 19,368.63,368.63,368.63,401.55,368.63
27814,51166,경상남도 창원시 의창구 원이대로55번길 12,368.27,368.27,368.27,401.18,368.27
27815,51167,경상남도 창원시 의창구 원이대로69번길 20,368.68,368.68,368.68,401.59,368.68
27816,51168,경상남도 창원시 의창구 원이대로113번길 29,369.02,369.02,369.02,386.06,369.02
27817,51169,경상남도 창원시 의창구 도계로163번길 4,369.17,369.17,369.17,386.21,369.17
27818,51170,경상남도 창원시 의창구 태복산로 22,369.07,369.07,369.07,386.12,369.07
27819,51171,경상남도 창원시 의창구 태복산로54번길 25,369.67,369.67,369.67,386.71,369.67
27820,51172,경상남도 창원시 의창구 서곡길 48,370.28,370.28,370.28,387.32,370.28
27821,51173,경상남도 창원시 의창구 명지로 81,369.94,369.94,369.94,386.98,369.94
27822,51174,경상남도 창원시 의창구 명지로94번길 17,371.36,371.36,371.36,387.29,371.36
27823,51175,경상남도 창원시 의창구 명서로115번길 20,372.27,372.27,372.27,391.71,372.27
27824,51176,경상남도 창원시 의창구 지귀로12번길 10,371.0,371.0,371.0,387.43,371.0
27825,51177,경상남도 창원시 의창구 지귀로 30,371.06,371.06,371.06,387.5,371.06
27826,51178,경상남도 창원시 의창구 명지로121번길 12,371.35,371.35,371.35,387.79,371.35
27827,51179,경상남도 창원시 의창구 봉곡로35번길 3,372.25,372.25,372.25,391.7,372.25
27828,51180,경상남도 창원시 의창구 창이대로165번길 7,371.57,371.57,371.57,391.01,371.57
27829,51181,경상남도 창원시 의창구 창이대로205번길 14,371.43,371.43,371.43,390.88,371.43
27830,51182,경상남도 창원시 의창구 봉곡로54번길 17,371.99,371.99,371.99,391.43,371.99
27831,51183,경상남도 창원시 의창구 소계로 117,367.19,367.19,367.19,384.72,367.19
27832,51184,경상남도 창원시 의창구 금강로379번길 16,366.77,366.77,366.77,384.31,366.77
27833,51185,경상남도 창원시 의창구 소계로90번길 17,366.77,366.77,366.77,384.3,366.77
27834,51186,경상남도 창원시 의창구 소계로 38,365.95,365.95,365.95,384.93,365.95
27835,51187,경상남도 창원시 의창구 의창대로 89,366.64,366.64,366.64,384.26,366.64
27836,51188,경상남도 창원시 의창구 구암동정길 136,366.04,366.04,366.04,398.93,366.04
27837,51189,경상남도 창원시 의창구 천주로 123,364.88,364.88,364.88,396.67,364.88
27838,51190,경상남도 창원시 의창구 동정길51번길 3,365.53,365.53,365.53,396.96,365.53
27839,51191,경상남도 창원시 의창구 서상로25번길 25,365.72,366.51,365.72,397.15,366.51
27840,51192,경상남도 창원시 의창구 서상로35번길 8,365.9,366.44,365.9,397.34,366.44
27841,51193,경상남도 창원시 의창구 서상로 14,366.17,366.17,366.17,397.75,366.17
27842,51194,경상남도 창원시 의창구 의창대로211번길 6,366.11,367.24,367.24,397.54,367.24
27843,51195,경상남도 창원시 의창구 천주로18번길 7,365.97,367.66,365.97,397.41,367.66
27844,51196,경상남도 창원시 의창구 천주로 42,365.51,365.51,365.51,396.95,365.51
27845,51197,경상남도 창원시 의창구 천주로56번길 14,365.53,365.53,365.53,396.97,365.53
27846,51198,경상남도 창원시 의창구 의안로49번길 17,366.12,366.12,366.12,397.56,366.12
27847,51199,경상남도 창원시 의창구 의안로12번길 10,367.18,367.18,367.18,398.13,367.18
27848,51200,경상남도 창원시 의창구 의안로28번길 30,366.72,368.18,366.72,398.16,368.18
27849,51201,경상남도 창원시 의창구 의창대로299번길 20,366.81,368.32,366.81,398.24,368.32
27850,51202,경상남도 창원시 의창구 의안로66번길 45,366.9,370.04,366.9,398.33,370.04
27851,51203,경상남도 창원시 마산회원구 소계천서길 59,365.81,367.36,365.81,397.79,367.36
27852,51204,경상남도 창원시 마산회원구 금강로 302,365.04,365.04,365.04,397.01,365.04
27853,51205,경상남도 창원시 마산회원구 구암동6길 9,366.06,366.06,366.06,397.61,366.06
27854,51206,경상남도 창원시 마산회원구 구암서6길 19,364.85,364.85,364.85,396.39,364.85
27855,51207,경상남도 창원시 마산회원구 3·15성역로 8,365.41,365.41,365.41,396.49,365.41
27856,51208,경상남도 창원시 마산회원구 합성북15길 43,365.22,365.22,365.22,395.56,365.22
27857,51209,경상남도 창원시 마산회원구 3·15대로 785,364.88,364.88,364.88,395.88,364.88
27858,51210,경상남도 창원시 마산회원구 3·15대로 761,365.14,365.14,365.14,396.19,365.14
27859,51211,경상남도 창원시 마산회원구 수곡로 10,355.89,355.89,355.89,392.2,355.89
27860,51212,경상남도 창원시 마산회원구 호계본동3길 48,356.22,356.22,356.22,389.58,356.22
27861,51213,경상남도 창원시 마산회원구 호원로 415,357.72,357.72,357.72,388.14,357.72
27862,51214,경상남도 창원시 마산회원구 호원로 315,356.79,356.79,356.79,389.38,356.79
27863,51215,경상남도 창원시 마산회원구 광려천북로 66,355.77,355.77,355.77,390.13,355.77
27864,51216,경상남도 창원시 마산회원구 용담로 69,355.28,355.28,355.28,391.58,355.28
27865,51217,경상남도 창원시 마산회원구 함마대로 2554,356.46,356.46,356.46,392.32,356.46
27866,51218,경상남도 창원시 마산회원구 상곡로 140,357.7,357.71,357.71,393.47,357.71
27867,51219,경상남도 창원시 마산회원구 삼계숲길 267,358.46,358.46,358.46,394.21,358.46
27868,51220,경상남도 창원시 마산회원구 숲속로 65,358.76,358.76,358.76,394.51,358.76
27869,51221,경상남도 창원시 마산회원구 숲속로 27,358.46,358.46,358.46,394.21,358.46
27870,51222,경상남도 창원시 마산회원구 숲속로 20,358.32,358.32,358.32,394.08,358.32
27871,51223,경상남도 창원시 마산회원구 삼계로 55,358.51,358.51,358.51,394.26,358.51
27872,51224,경상남도 창원시 마산회원구 삼계로 32,357.77,357.77,357.77,393.52,357.77
27873,51225,경상남도 창원시 마산회원구 삼풍로 86,357.6,357.6,357.6,393.35,357.6
27874,51226,경상남도 창원시 마산회원구 경남대로 975,356.86,356.86,356.86,392.61,356.86
27875,51227,경상남도 창원시 마산회원구 상곡로 69,357.01,357.01,357.01,392.76,357.01
27876,51228,경상남도 창원시 마산회원구 상곡로 16,356.54,356.54,356.54,392.29,356.54
27877,51229,경상남도 창원시 마산회원구 중리상곡로 77,355.35,355.35,355.35,393.03,355.35
27878,51230,경상남도 창원시 마산회원구 중리2길 5,355.34,355.34,355.34,393.06,355.34
27879,51231,경상남도 창원시 마산회원구 중리상곡로 124,354.87,354.87,354.87,391.13,354.87
27880,51232,경상남도 창원시 마산회원구 중리공단로5길 29,355.51,355.51,355.51,393.16,355.51
27881,51233,경상남도 창원시 마산회원구 중리공단로3길 18,356.34,356.34,356.34,392.67,356.34
27882,51234,경상남도 창원시 마산회원구 광려천남로 139,356.5,356.5,356.5,392.21,356.5
27883,51235,경상남도 창원시 마산회원구 광려천남로 213,357.73,357.73,357.73,392.95,357.73
27884,51236,경상남도 창원시 마산회원구 경남대로 937,357.28,357.28,357.28,393.04,357.28
27885,51237,경상남도 창원시 마산회원구 삼계3길 5,357.76,357.76,357.76,393.51,357.76
27886,51238,경상남도 창원시 마산회원구 삼계2길 31,357.9,357.9,357.9,393.66,357.9
27887,51239,경상남도 창원시 마산회원구 삼계1길 47,357.98,357.98,357.98,393.73,357.98
27888,51240,경상남도 창원시 마산회원구 광려로 9,362.73,362.73,362.73,398.48,362.73
27889,51241,경상남도 창원시 마산회원구 경남대로 806,362.24,362.24,362.24,397.99,362.24
27890,51242,경상남도 창원시 마산회원구 신평로 22,357.7,357.7,357.7,393.35,357.7
27891,51243,경상남도 창원시 마산회원구 윗구슬길 2,357.04,357.04,357.04,392.83,357.04
27892,51244,경상남도 창원시 마산회원구 호원로 163,355.98,355.98,355.98,390.67,355.98
